total_hw;total_ap;hw_ap;total_al;hw_al;total_cl;hw_cl;total_cp;hw_cp;total_suami;hw_suami;total_istri;hw_istri;total_ayah;hw_ayah;total_ibu;hw_ibu;total_kakek;hw_kakek;total_nenek;hw_nenek;total_si;hw_si;total_sdlk;hw_sdlk;total_sdpk;hw_sdpk
532678233;0;0;0;0;0;0;1;266339117;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;2;63414075;3;47560557
532678233;0;0;0;0;0;0;1;266339117;0;0;1;66584779;0;0;1;88779706;0;0;1;0;3;0;3;110974632;0;0
532678233;0;0;0;0;0;0;1;266339117;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;3;95121113;1;15853519
532678233;0;0;0;0;0;0;1;266339117;0;0;1;66584779;0;0;1;88779706;0;0;1;0;3;0;3;83230974;2;27743658
532678233;0;0;0;0;0;0;1;266339117;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;3;73983088;3;36991544
532678233;0;0;0;0;0;0;2;372874763;0;0;1;66584779;0;0;1;93218691;0;0;1;0;0;0;0;0;0;0
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;0;0;1;22194926
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;0;0;2;22194926
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;0;0;3;22194926
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;1;22194926;0;0
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;1;14796618;1;7398309
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;1;11097463;2;11097463
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;1;8877971;3;13316956
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;2;22194926;0;0
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;2;17755941;1;4438985
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;2;14796618;2;7398309
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;2;12682815;3;9512111
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;3;22194926;0;0
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;3;19024223;1;3170704
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;3;16646195;2;5548732
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;3;14796618;3;7398309
532678233;0;0;0;0;0;0;2;372874763;0;0;1;66584779;0;0;1;93218691;0;0;0;0;1;0;0;0;0;0
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;0;0;1;22194926
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;1;0;0;0;2;22194926
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;1;0;0;0;3;22194926
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;1;22194926;0;0
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;1;0;1;14796618;1;7398309
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;1;0;1;11097463;2;11097463
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;1;8877971;3;13316956
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;1;0;2;22194926;0;0
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;2;17755941;1;4438985
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;1;0;2;14796618;2;7398309
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;2;12682815;3;9512111
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;1;0;3;22194926;0;0
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;3;19024223;1;3170704
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;3;16646195;2;5548732
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;3;14796618;3;7398309
532678233;0;0;0;0;0;0;2;372874763;0;0;1;66584779;0;0;1;93218691;0;0;0;0;2;0;0;0;0;0
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;0;0;1;22194926
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;0;0;2;22194926
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;0;0;3;22194926
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;1;22194926;0;0
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;1;14796618;1;7398309
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;1;11097463;2;11097463
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;2;0;1;8877971;3;13316956
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;2;0;2;22194926;0;0
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;2;17755941;1;4438985
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;2;14796618;2;7398309
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;2;12682815;3;9512111
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;3;22194926;0;0
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;2;0;3;19024223;1;3170704
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;2;0;3;16646195;2;5548732
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;2;0;3;14796618;3;7398309
532678233;0;0;0;0;0;0;2;372874763;0;0;1;66584779;0;0;1;93218691;0;0;1;0;3;0;0;0;0;0
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;3;0;0;0;1;22194926
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;0;0;2;22194926
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;0;0;3;22194926
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;3;0;1;22194926;0;0
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;3;0;1;14796618;1;7398309
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;3;0;1;11097463;2;11097463
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;3;0;1;8877971;3;13316956
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;2;22194926;0;0
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;2;17755941;1;4438985
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;3;0;2;14796618;2;7398309
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;3;0;2;12682815;3;9512111
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;3;22194926;0;0
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;3;19024223;1;3170704
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;3;16646195;2;5548732
532678233;0;0;0;0;0;0;2;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;3;14796618;3;7398309
532678233;0;0;0;0;0;0;3;372874763;0;0;1;66584779;0;0;1;93218691;0;0;0;0;0;0;0;0;0;0
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;0;0;1;22194926
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;0;0;2;22194926
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;0;0;3;22194926
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;1;22194926;0;0
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;1;14796618;1;7398309
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;1;11097463;2;11097463
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;1;8877971;3;13316956
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;2;22194926;0;0
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;2;17755941;1;4438985
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;2;14796618;2;7398309
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;2;12682815;3;9512111
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;3;22194926;0;0
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;3;19024223;1;3170704
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;3;16646195;2;5548732
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;3;14796618;3;7398309
532678233;0;0;0;0;0;0;3;372874763;0;0;1;66584779;0;0;1;93218691;0;0;1;0;1;0;0;0;0;0
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;0;0;1;22194926
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;1;0;0;0;2;22194926
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;1;0;0;0;3;22194926
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;1;22194926;0;0
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;1;14796618;1;7398309
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;1;11097463;2;11097463
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;1;0;1;8877971;3;13316956
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;1;0;2;22194926;0;0
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;1;0;2;17755941;1;4438985
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;1;0;2;14796618;2;7398309
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;2;12682815;3;9512111
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;3;22194926;0;0
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;1;0;3;19024223;1;3170704
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;1;0;3;16646195;2;5548732
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;3;14796618;3;7398309
532678233;0;0;0;0;0;0;3;372874763;0;0;1;66584779;0;0;1;93218691;0;0;1;0;2;0;0;0;0;0
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;0;0;1;22194926
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;2;0;0;0;2;22194926
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;0;0;3;22194926
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;2;0;1;22194926;0;0
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;2;0;1;14796618;1;7398309
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;1;11097463;2;11097463
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;1;8877971;3;13316956
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;2;22194926;0;0
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;2;0;2;17755941;1;4438985
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;2;14796618;2;7398309
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;2;12682815;3;9512111
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;2;0;3;22194926;0;0
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;3;19024223;1;3170704
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;2;0;3;16646195;2;5548732
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;2;0;3;14796618;3;7398309
532678233;0;0;0;0;0;0;3;372874763;0;0;1;66584779;0;0;1;93218691;0;0;0;0;3;0;0;0;0;0
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;0;0;1;22194926
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;3;0;0;0;2;22194926
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;0;0;3;22194926
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;1;22194926;0;0
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;1;14796618;1;7398309
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;3;0;1;11097463;2;11097463
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;3;0;1;8877971;3;13316956
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;2;22194926;0;0
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;3;0;2;17755941;1;4438985
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;2;14796618;2;7398309
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;2;12682815;3;9512111
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;3;0;3;22194926;0;0
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;3;19024223;1;3170704
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;1;0;3;0;3;16646195;2;5548732
532678233;0;0;0;0;0;0;3;355118822;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;3;14796618;3;7398309
532678233;1;349570090;0;0;0;0;0;0;0;0;1;66584779;0;0;1;116523363;0;0;1;0;0;0;0;0;0;0
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;0;0;1;110974632
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;0;0;2;110974632
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;0;0;3;110974632
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;1;110974632;0;0
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;1;73983088;1;36991544
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;1;55487316;2;55487316
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;1;44389853;3;66584779
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;2;110974632;0;0
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;2;88779706;1;22194926
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;2;73983088;2;36991544
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;2;63414075;3;47560557
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;3;110974632;0;0
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;3;95121113;1;15853519
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;3;83230974;2;27743658
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;3;73983088;3;36991544
532678233;1;349570090;0;0;0;0;0;0;0;0;1;66584779;0;0;1;116523363;0;0;0;0;1;0;0;0;0;0
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;1;0;1;0;0;0;1;110974632
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;1;0;1;0;0;0;2;110974632
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;1;0;1;0;0;0;3;110974632
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;1;0;1;0;1;110974632;0;0
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;1;73983088;1;36991544
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;1;55487316;2;55487316
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;1;44389853;3;66584779
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;2;110974632;0;0
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;2;88779706;1;22194926
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;1;0;1;0;2;73983088;2;36991544
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;2;63414075;3;47560557
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;1;0;1;0;3;110974632;0;0
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;3;95121113;1;15853519
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;3;83230974;2;27743658
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;1;0;3;73983088;3;36991544
532678233;1;349570090;0;0;0;0;0;0;0;0;1;66584779;0;0;1;116523363;0;0;1;0;2;0;0;0;0;0
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;0;0;1;110974632
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;0;0;2;110974632
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;2;0;0;0;3;110974632
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;1;110974632;0;0
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;2;0;1;73983088;1;36991544
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;2;0;1;55487316;2;55487316
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;1;44389853;3;66584779
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;2;110974632;0;0
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;2;88779706;1;22194926
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;2;0;2;73983088;2;36991544
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;2;0;2;63414075;3;47560557
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;3;110974632;0;0
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;3;95121113;1;15853519
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;1;0;2;0;3;83230974;2;27743658
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;2;0;3;73983088;3;36991544
532678233;1;349570090;0;0;0;0;0;0;0;0;1;66584779;0;0;1;116523363;0;0;0;0;3;0;0;0;0;0
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;1;0;3;0;0;0;1;110974632
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;0;0;2;110974632
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;0;0;3;110974632
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;1;110974632;0;0
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;1;73983088;1;36991544
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;1;55487316;2;55487316
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;1;44389853;3;66584779
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;2;110974632;0;0
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;2;88779706;1;22194926
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;1;0;3;0;2;73983088;2;36991544
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;1;0;3;0;2;63414075;3;47560557
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;3;110974632;0;0
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;3;95121113;1;15853519
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;3;83230974;2;27743658
532678233;1;266339117;0;0;0;0;0;0;0;0;1;66584779;0;0;1;88779706;0;0;0;0;3;0;3;73983088;3;36991544
532678233;1;279656072;0;0;0;0;1;93218691;0;0;1;66584779;0;0;1;93218691;0;0;1;0;0;0;0;0;0;0
532678233;1;266339117;0;0;0;0;1;88779706;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;0;0;1;22194926
532678233;1;266339117;0;0;0;0;1;88779706;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;0;0;2;22194926
532678233;1;266339117;0;0;0;0;1;88779706;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;0;0;3;22194926
532678233;1;266339117;0;0;0;0;1;88779706;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;1;22194926;0;0
532678233;1;266339117;0;0;0;0;1;88779706;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;1;14796618;1;7398309
532678233;1;266339117;0;0;0;0;1;88779706;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;1;11097463;2;11097463
532678233;1;266339117;0;0;0;0;1;88779706;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;1;8877971;3;13316956
532678233;1;266339117;0;0;0;0;1;88779706;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;2;22194926;0;0
532678233;1;266339117;0;0;0;0;1;88779706;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;2;17755941;1;4438985
532678233;1;266339117;0;0;0;0;1;88779706;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;2;14796618;2;7398309
532678233;1;266339117;0;0;0;0;1;88779706;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;2;12682815;3;9512111
532678233;1;266339117;0;0;0;0;1;88779706;0;0;1;66584779;0;0;1;88779706;0;0;1;0;0;0;3;22194926;0;0
532678233;1;266339117;0;0;0;0;1;88779706;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;3;19024223;1;3170704
532678233;1;266339117;0;0;0;0;1;88779706;0;0;1;66584779;0;0;1;88779706;0;0;0;0;0;0;3;16646195;2;5548732
